USGS	04112500	00060	70495	1971	9	23.6
USGS	04112500	00060	70495	1971	10	30.2
USGS	04112500	00060	70495	1971	11	44.0
USGS	04112500	00060	70495	1971	12	158.7
USGS	04112500	00060	70495	1972	1	163.5
USGS	04112500	00060	70495	1972	2	82.7
USGS	04112500	00060	70495	1972	3	497.8
USGS	04112500	00060	70495	1972	4	515.8
USGS	04112500	00060	70495	1972	5	234.1
USGS	04112500	00060	70495	1972	6	83.6
USGS	04112500	00060	70495	1972	7	60.4
USGS	04112500	00060	70495	1972	8	47.4
USGS	04112500	00060	70495	1972	9	108.2
USGS	04112500	00060	70495	1972	10	139.2
USGS	04112500	00060	70495	1972	11	374.0
USGS	04112500	00060	70495	1972	12	399.3
USGS	04112500	00060	70495	1973	1	710.3
USGS	04112500	00060	70495	1973	2	251.5
USGS	04112500	00060	70495	1973	3	972.0
USGS	04112500	00060	70495	1973	4	635.8
USGS	04112500	00060	70495	1973	5	305.8
USGS	04112500	00060	70495	1973	6	247.8
USGS	04112500	00060	70495	1973	7	79.6
USGS	04112500	00060	70495	1973	8	51.5
USGS	04112500	00060	70495	1973	9	34.2
USGS	04112500	00060	70495	1973	10	56.0
USGS	04112500	00060	70495	1973	11	161.0
USGS	04112500	00060	70495	1973	12	330.9
USGS	04112500	00060	70495	1974	1	679.8
USGS	04112500	00060	70495	1974	2	502.1
USGS	04112500	00060	70495	1974	3	992.4
USGS	04112500	00060	70495	1974	4	785.4
USGS	04112500	00060	70495	1974	5	507.1
USGS	04112500	00060	70495	1974	6	134.7
USGS	04112500	00060	70495	1974	7	51.9
USGS	04112500	00060	70495	1974	8	41.6
USGS	04112500	00060	70495	1974	9	34.8
USGS	04112500	00060	70495	1974	10	40.9
USGS	04112500	00060	70495	1974	11	76.0
USGS	04112500	00060	70495	1974	12	102.8
USGS	04112500	00060	70495	1975	1	265.5
USGS	04112500	00060	70495	1975	2	371.6
USGS	04112500	00060	70495	1975	3	481.6
USGS	04112500	00060	70495	1975	4	1351
USGS	04112500	00060	70495	1975	5	341.1
USGS	04112500	00060	70495	1975	6	221.1
USGS	04112500	00060	70495	1975	7	71.2
USGS	04112500	00060	70495	1975	8	112.5
USGS	04112500	00060	70495	1975	9	282.7
USGS	04112500	00060	70495	1975	10	82.8
USGS	04112500	00060	70495	1975	11	137.6
USGS	04112500	00060	70495	1975	12	491.6
USGS	04112500	00060	70495	1976	1	169.0
USGS	04112500	00060	70495	1976	2	851.6
USGS	04112500	00060	70495	1976	3	924.5
USGS	04112500	00060	70495	1976	4	462.6
USGS	04112500	00060	70495	1976	5	401.7
USGS	04112500	00060	70495	1976	6	98.4
USGS	04112500	00060	70495	1976	7	150.5
USGS	04112500	00060	70495	1976	8	37.2
USGS	04112500	00060	70495	1976	9	30.4
USGS	04112500	00060	70495	1976	10	46.4
USGS	04112500	00060	70495	1976	11	47.8
USGS	04112500	00060	70495	1976	12	48.4
USGS	04112500	00060	70495	1977	1	38.7
USGS	04112500	00060	70495	1977	2	73.9
USGS	04112500	00060	70495	1977	3	341.6
USGS	04112500	00060	70495	1977	4	423.8
USGS	04112500	00060	70495	1977	5	146.6
USGS	04112500	00060	70495	1977	6	69.8
USGS	04112500	00060	70495	1977	7	37.5
USGS	04112500	00060	70495	1977	8	25.5
USGS	04112500	00060	70495	1977	9	45.1
USGS	04112500	00060	70495	1977	10	47.8
USGS	04112500	00060	70495	1977	11	64.6
USGS	04112500	00060	70495	1977	12	168.1
USGS	04112500	00060	70495	1978	1	78.2
USGS	04112500	00060	70495	1978	2	64.5
USGS	04112500	00060	70495	1978	3	505.9
USGS	04112500	00060	70495	1978	4	470.1
USGS	04112500	00060	70495	1978	5	206.3
USGS	04112500	00060	70495	1978	6	63.2
USGS	04112500	00060	70495	1978	7	29.4
USGS	04112500	00060	70495	1978	8	24.8
USGS	04112500	00060	70495	1978	9	33.2
USGS	04112500	00060	70495	1978	10	39.9
USGS	04112500	00060	70495	1978	11	64.3
USGS	04112500	00060	70495	1978	12	71.5
USGS	04112500	00060	70495	1979	1	93.4
USGS	04112500	00060	70495	1979	2	68.2
USGS	04112500	00060	70495	1979	3	606.2
USGS	04112500	00060	70495	1979	4	437.5
USGS	04112500	00060	70495	1979	5	182.3
USGS	04112500	00060	70495	1979	6	63.5
USGS	04112500	00060	70495	1979	7	81.0
USGS	04112500	00060	70495	1979	8	44.7
USGS	04112500	00060	70495	1979	9	22.9
USGS	04112500	00060	70495	1979	10	28.9
USGS	04112500	00060	70495	1979	11	59.6
USGS	04112500	00060	70495	1979	12	143.1
USGS	04112500	00060	70495	1980	1	131.7
USGS	04112500	00060	70495	1980	2	100.1
USGS	04112500	00060	70495	1980	3	338.8
USGS	04112500	00060	70495	1980	4	568.5
USGS	04112500	00060	70495	1980	5	246.2
USGS	04112500	00060	70495	1980	6	219.6
USGS	04112500	00060	70495	1980	7	63.5
USGS	04112500	00060	70495	1980	8	144.6
USGS	04112500	00060	70495	1980	9	192.0
USGS	04112500	00060	70495	1980	10	133.8
USGS	04112500	00060	70495	1980	11	102.7
USGS	04112500	00060	70495	1980	12	234.9
USGS	04112500	00060	70495	1981	1	86.1
USGS	04112500	00060	70495	1981	2	622.4
USGS	04112500	00060	70495	1981	3	269.6
USGS	04112500	00060	70495	1981	4	434.7
USGS	04112500	00060	70495	1981	5	354.4
USGS	04112500	00060	70495	1981	6	113.7
USGS	04112500	00060	70495	1981	7	43.4
USGS	04112500	00060	70495	1981	8	37.1
USGS	04112500	00060	70495	1981	9	113.5
USGS	04112500	00060	70495	1981	10	571.0
USGS	04112500	00060	70495	1981	11	210.4
USGS	04112500	00060	70495	1981	12	146.5
USGS	04112500	00060	70495	1982	1	122.2
USGS	04112500	00060	70495	1982	2	89.0
USGS	04112500	00060	70495	1982	3	1046
USGS	04112500	00060	70495	1982	4	560.2
USGS	04112500	00060	70495	1982	5	143.6
USGS	04112500	00060	70495	1982	6	194.0
