barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,4 valve,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,16793,0,16,Mercury,Sable,Y,false,0,102,0,0,0,0,0,Automatic 4-spd,20.1,0,34.4,0,Midsize Cars,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.3,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16800,0,15,Mercedes-Benz,E430,N,false,0,95,0,0,0,0,0,Automatic 5-spd,19.9771,0,31.6526,0,Midsize Cars,2001,-3750,,EMS 2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.3,Front-Wheel Drive,0,B235R,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16821,0,16,Saab,9-5,Y,false,0,99,0,0,0,0,0,Automatic 4-spd,20.6,0,33,0,Midsize Cars,2001,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,B308E,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16824,0,16,Saab,9-5,Y,false,0,99,0,0,0,0,0,Automatic 4-spd,20.6,0,33.3,0,Midsize Cars,2001,-3750,,2MODE,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16834,0,15,Volkswagen,Passat,Y,false,0,95,0,0,0,0,0,Automatic 5-spd,19.9275,0,33.4579,0,Midsize Cars,2001,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16836,0,15,Volvo,S80/S80 Executive,Y,false,0,99,0,0,0,0,0,Automatic (S4),20.7,0,33.2,0,Midsize Cars,2001,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16847,0,17,Chrysler,300M,Y,false,0,105,0,0,0,0,0,Automatic (S4),19.9,0,33,0,Large Cars,2001,-2000,,VMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16850,0,19,Chrysler,LHS,Y,false,0,107,0,0,0,0,0,Automatic 4-spd,19.9,0,33.2,0,Large Cars,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.2,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,16853,0,18,Dodge,Intrepid,N,false,0,104,0,0,0,0,0,Automatic (S4),20.6,0,34.2,0,Large Cars,2001,-2000,,VMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16854,0,18,Dodge,Intrepid,Y,false,0,104,0,0,0,0,0,Automatic (S4),19.9,0,33,0,Large Cars,2001,-2000,,VMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,16857,0,17,Ford,Taurus,Y,false,0,105,0,0,0,0,0,Automatic 4-spd,20.1,0,34.4,0,Large Cars,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.3,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16858,0,16,Lexus,LS 430,Y,false,0,107,0,0,0,0,0,Automatic 5-spd,20.3995,0,31.4446,0,Large Cars,2001,-3750,,2MODE 2LKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16872,0,31,Audi,A4 Avant quattro,N,false,0,89,0,0,0,0,0,Manual 5-spd,20.3335,0,31.1484,0,Small Station Wagons,2001,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.5,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16878,0,26,BMW,325xi Sport Wagon,N,false,0,91,0,0,0,0,0,Automatic 5-spd,20.8153,0,32.6951,0,Small Station Wagons,2001,-3750,,3MODE,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.5,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16880,0,33,BMW,525i Sport Wagon,Y,false,0,97,0,0,0,0,0,Automatic 5-spd,20.6881,0,33.1986,0,Small Station Wagons,2001,-3750,,3MODE,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16894,0,34,Volkswagen,Jetta Wagon,N,false,0,89,0,0,0,0,0,Automatic 4-spd,20.9479,0,32.9541,0,Small Station Wagons,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,4 valve,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16902,0,39,Ford,Taurus Wagon,Y,false,0,104,0,0,0,0,0,Automatic 4-spd,20.6,0,32.8493,0,Midsize Station Wagons,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16903,0,39,Ford,Taurus Wagon,Y,false,0,104,0,0,0,0,0,Automatic 4-spd,19.6,0,33.3,0,Midsize Station Wagons,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,4 valve,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16906,0,39,Mercury,Sable Wagon,N,false,0,104,0,0,0,0,0,Automatic 4-spd,20.6,0,32.8493,0,Midsize Station Wagons,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16907,0,39,Mercury,Sable Wagon,N,false,0,104,0,0,0,0,0,Automatic 4-spd,19.6,0,33.3,0,Midsize Station Wagons,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.3,Front-Wheel Drive,0,B235R,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16911,0,37,Saab,9-5 Wagon,Y,false,0,100,0,0,0,0,0,Automatic 4-spd,21.2,0,32.3,0,Midsize Station Wagons,2001,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,B308E,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16914,0,37,Saab,9-5 Wagon,N,false,0,100,0,0,0,0,0,Automatic 4-spd,20.4,0,33.5,0,Midsize Station Wagons,2001,-3750,,2MODE,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,16923,0,39,Volkswagen,Passat Wagon,Y,false,0,97,0,0,0,0,0,Automatic 5-spd,20.1687,0,33.9694,0,Midsize Station Wagons,2001,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,2.4,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,36,98,16932,0,0,Volvo,V70 AWD,N,false,0,0,0,0,0,0,0,Automatic (S5),20.4712,0,31.8427,0,Midsize Station Wagons,2001,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16964,0,0,Ford,Ranger Pickup 2WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,22.1,0,30.6,0,Standard Pickup Trucks 2WD,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16977,0,0,Mazda,B2500 2WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,22.1,0,30.6,0,Standard Pickup Trucks 2WD,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16983,0,0,Nissan,Frontier 2WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,21.7,0,30.163,0,Standard Pickup Trucks 2WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,17087,0,0,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Y,false,0,0,0,0,0,0,0,Automatic 3-spd,22,0,31.2,0,Minivan - 2WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,17090,0,0,Dodge,Caravan/Grand Caravan 2WD,Y,false,0,0,0,0,0,0,0,Automatic 3-spd,22,0,31.2,0,Minivan - 2WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,17102,0,0,Toyota,Sienna 2WD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,21.1,0,31.3,0,Minivan - 2WD,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,21,0,0,0,0,0,0,0,0,17156,0,0,Kia,Sportage 2WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,22,0,29.8,0,Sport Utility Vehicle - 2WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,17165,0,0,Mitsubishi,Nativa 2WD (Puerto Rico Only),N,false,0,0,0,0,0,0,0,Automatic 4-spd,20.7,0,30.6,0,Sport Utility Vehicle - 2WD,2001,-2000,,CMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,17171,0,0,Nissan,Xterra 2WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,21.0499,0,30.7,0,Sport Utility Vehicle - 2WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,21,0,0,0,0,0,0,0,0,17253,0,0,Kia,Sportage 4WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,22.1,0,28.6,0,Sport Utility Vehicle - 4WD,2001,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.4,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,17277,0,0,Pontiac,Aztek AWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.5,0,31.7,0,Sport Utility Vehicle - 4WD,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.4,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,17291,0,0,Toyota,Highlander 4WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,21.5,0,30.3,0,Sport Utility Vehicle - 4WD,2001,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,16,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,6,3,Front-Wheel Drive,0,FLEX-FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,24,0,18,0,0,0,0,0,0,17305,0,39,Ford,Taurus Wagon FFV,Y,false,0,104,0,0,0,0,0,Automatic 4-spd,19.8,15.1,33.2,25.2,Midsize Station Wagons,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,4,2.2,Rear-Wheel Drive,0,FLEX FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,18,0,0,0,0,0,0,17306,0,0,Chevrolet,S10 Pickup 2WD FFV,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.6889,0,32.5878,0,Small Pickup Trucks 2WD,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,4,2.2,Rear-Wheel Drive,0,FLEX FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,18,0,0,0,0,0,0,17308,0,0,GMC,Sonoma 2WD (FFV),Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.6889,0,32.5878,0,Small Pickup Trucks 2WD,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,4,2.2,Rear-Wheel Drive,0,FLEX FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,18,0,0,0,0,0,0,17310,0,0,Isuzu,Hombre Pickup 2WD (FFV),N,false,0,0,0,0,0,0,0,Automatic 4-spd,20.6889,0,32.5878,0,Small Pickup Trucks 2WD,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,16,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,6,3,Front-Wheel Drive,0,FLEX-FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,17317,0,17,Ford,Taurus FFV,Y,false,0,105,0,0,0,0,0,Automatic 4-spd,20.4,15.3,34.8,25.7,Large Cars,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,16,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,6,3,Front-Wheel Drive,0,FLEX-FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,17318,0,16,Mercury,Sable (FFV),Y,false,0,102,0,0,0,0,0,Automatic 4-spd,20.4,15.3,34.8,25.7,Midsize Cars,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,5.3507142857,0,0,16,0,12,0,0,0,0,-1,-1,443,467.7368421053,19,0,14,0,0,0,0,6,3,Front-Wheel Drive,0,FLEX-FUEL,-1,1750,2000,Gasoline or E85,Regular Gasoline,-1,-1,24,0,18,0,0,0,0,0,0,17319,0,39,Mercury,Sable Wagon (FFV),N,false,0,104,0,0,0,0,0,Automatic 4-spd,19.8,15.1,33.2,25.2,Midsize Station Wagons,2001,-2000,,CLKUP,,,FFV,E85,290,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,15,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3,Rear-Wheel Drive,0,DOHC-VTEC,-1,2250,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16425,0,0,Acura,NSX,N,false,0,0,0,0,0,0,0,Automatic (S4),19.1342,0,30.2,0,Two Seaters,2001,-4500,,2MODE,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,15,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3.2,Rear-Wheel Drive,0,DOHC-VTEC,-1,2250,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,16426,0,0,Acura,NSX,N,false,0,0,0,0,0,0,0,Manual 6-spd,18.7,0,30.4,0,Two Seaters,2001,-4500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,15,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3.2,Rear-Wheel Drive,0,,-1,2250,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16429,0,0,BMW,M Coupe,Y,false,0,0,0,0,0,0,0,Manual 5-spd,19.2,0,31.5,0,Two Seaters,2001,-4500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,15,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3.2,Rear-Wheel Drive,0,,-1,2250,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16430,0,0,BMW,M Roadster,N,false,0,0,0,0,0,0,0,Manual 5-spd,19.2,0,31.5,0,Two Seaters,2001,-4500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,16,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,2.7,Rear-Wheel Drive,0,,-1,2250,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16462,0,0,Porsche,Boxster,N,false,0,0,0,0,0,0,0,Automatic (S5),19.4354,0,31.543,0,Two Seaters,2001,-4500,,2MODE,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,15,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3.2,Rear-Wheel Drive,0,,-1,2250,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16463,0,0,Porsche,Boxster S,N,false,0,0,0,0,0,0,0,Automatic 5-spd,18.6379,0,31.7197,0,Two Seaters,2001,-4500,,2MODE,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.3116666667,0,0,0,16,0,0,0,0,0,0,-1,-1,0,493.7222222222,18,0,0,0,0,0,0,6,3.2,Rear-Wheel Drive,0,,-1,2250,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,16464,0,0,Porsche,Boxster S,Y,false,0,0,0,0,0,0,0,Manual 6-spd,19.5,0,32.7,0,Two Seaters,2001,-4500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
